Date,Price,DXY,DFII10,VIX,CPI,Sentiment_Score,Exponential_Weighted_Score,EMA30,EMA252,RSI,Band_Spread
2005-05-26,418.0,86.8499984741211,1.69,12.239999771118164,194.6,0.0,-1.018140970029922,418.0387270141491,418.0387270141491,27.2151898734176,22.70157889253005
2005-05-27,418.3,86.41999816894531,1.67,12.149999618530272,194.6,0.0,-0.984762338773308,418.2738727014149,418.2738727014149,27.2151898734176,20.234207617249922
2005-05-30,418.3,86.41999816894531,1.67,12.149999618530272,194.6,0.0,-0.8910498119946929,418.2973872701415,418.2973872701415,17.266187050359648,16.67300370763496
2005-05-31,414.5,87.76000213623047,1.63,13.289999961853027,194.6,0.61482906,-0.2470086644927314,414.8797387270141,414.8797387270141,14.634146341463293,17.037864951586243
2005-06-01,415.4,88.11000061035156,1.54,12.359999656677246,194.5,0.0,-0.2389107572559277,415.3479738727014,415.3479738727014,21.290322580644954,16.344913904011264
2005-06-02,420.4,87.75,1.55,11.84000015258789,194.5,-0.31994012,-0.5510184509962814,419.89479738727016,419.89479738727016,51.23456790123451,14.273125280273462
2005-06-03,423.6,88.04000091552734,1.61,12.149999618530272,194.5,0.0,-0.5329539174662588,423.22947973872704,423.22947973872704,61.497326203208594,13.876811403923625
2005-06-06,425.9,87.5999984741211,1.6,12.279999732971191,194.5,0.0,-0.4822366466123193,425.63294797387266,425.63294797387266,64.53201970443348,14.008959539225089
2005-06-07,424.1,87.48999786376953,1.6,12.390000343322754,194.5,0.0,-0.4664270488458867,424.2532947973873,424.2532947973873,59.81735159817357,12.85178668729975
2005-06-08,424.6,87.87999725341797,1.63,12.699999809265137,194.5,0.0,-0.4511357513440485,424.56532947973875,424.56532947973875,58.87850467289725,12.31857818192816
2005-06-09,422.5,88.06999969482422,1.64,12.079999923706056,194.5,0.0,-0.4589765179197415,422.70653294797387,422.70653294797387,60.86956521739134,11.887118193683136
2005-06-10,422.6,88.69000244140625,1.74,11.960000038146973,194.5,0.0,-0.1969183478594938,422.61065329479743,422.61065329479743,61.057692307692385,12.128713213434821
2005-06-13,429.1,88.94999694824219,1.76,11.649999618530272,194.5,0.0,0.2293986264026251,428.4510653294798,428.4510653294798,70.00000000000006,14.550731578752561
2005-06-14,426.9,89.26000213623047,1.79,11.789999961853027,194.5,0.0,0.2218780448850755,427.05510653294795,427.05510653294795,64.60481099656357,15.60937639952897
2005-06-15,428.7,88.6500015258789,1.79,11.460000038146973,194.5,0.0,0.2146040173563142,428.53551065329475,428.53551065329475,67.54098360655732,17.055994470321707
2005-06-16,433.0,88.72000122070312,1.75,11.149999618530272,194.5,0.19533773,0.402906190815147,432.5535510653295,432.5535510653295,71.3043478260869,19.982350106849253
2005-06-17,437.5,87.7300033569336,1.72,11.479999542236328,194.5,0.4167152,0.8064125547402854,437.00535510653293,437.00535510653293,74.61538461538456,23.967161744947816
2005-06-20,439.4,88.48999786376953,1.74,11.470000267028809,194.5,0.0,0.7296722539029816,439.16053551065323,439.16053551065323,83.55795148247974,27.640664170614627
2005-06-21,435.2,88.18000030517578,1.72,11.079999923706056,194.5,0.0,0.7057507520499582,435.5960535510653,435.5960535510653,74.5049504950495,28.82647905555018
2005-06-22,437.0,88.55999755859375,1.68,11.050000190734863,194.5,0.0,0.6826134903100036,436.8596053551065,436.8596053551065,72.31182795698925,30.110113705724416
2005-06-23,439.2,89.12000274658203,1.68,12.130000114440918,194.5,-0.48259398,0.1776407782340531,438.96596053551065,438.96596053551065,71.5469613259668,31.455606144183093
2005-06-24,440.6,88.77999877929688,1.65,12.18000030517578,194.5,-0.003759804,0.1680572168101296,440.43659605355106,440.43659605355106,70.82152974504251,32.67521191495848
2005-06-27,439.3,88.44999694824219,1.62,12.520000457763672,194.5,0.43439248,0.5864569381407873,439.41365960535506,439.41365960535506,71.83908045977003,32.86409014495712
2005-06-28,437.0,88.98999786376953,1.67,11.579999923706056,194.5,-0.39443848,0.1727921128091492,437.2413659605355,437.2413659605355,66.93989071038243,30.60264866423165
2005-06-29,435.8,89.11000061035156,1.69,11.770000457763672,194.5,0.4231757,0.5903030135453122,435.94413659605357,435.94413659605357,68.62745098039213,27.647586741609416
2005-06-30,437.1,89.11000061035156,1.67,12.039999961853027,194.5,0.0,0.5709505788640736,436.98441365960537,436.98441365960537,69.64769647696473,26.191352530399513
2005-07-01,432.6,90.12999725341795,1.75,11.399999618530272,195.4,-0.11939162,0.2140731612423227,433.0384413659606,433.0384413659606,55.01432664756445,24.98284885367059
